217, 31
216, 32
216, 32
214, 35
214, 35
212, 40
212, 40
211, 44
211, 44
209, 49
209, 49
207, 53
207, 53
206, 57
206, 57
204, 61
204, 61
201, 66
201, 66
199, 70
199, 70
197, 74
197, 74
195, 79
195, 79
193, 83
193, 83
191, 85
191, 85
189, 86
189, 86
188, 88
188, 88
186, 90
186, 90
185, 92
185, 92
182, 94
182, 94
181, 96
181, 96
179, 97
179, 97
177, 100
177, 100
175, 101
175, 101
173, 104
173, 104
172, 105
170, 106
170, 106
169, 107
168, 109
168, 109
167, 110
166, 111
166, 111
164, 112
164, 112
162, 114
162, 114
160, 115
160, 115
158, 116
158, 116
156, 117
156, 117
154, 118
154, 118
152, 120
152, 120
150, 121
150, 121
148, 122
148, 122
145, 123
145, 123
144, 124
143, 125
143, 125
140, 127
140, 127
139, 128
137, 130
137, 130
135, 131
135, 131
133, 133
133, 133
131, 134
131, 134
130, 135
128, 136
128, 136
127, 136
126, 137
126, 137
125, 137
124, 137
124, 137
123, 138
122, 138
122, 138
121, 138
120, 139
120, 139
119, 139
118, 139
118, 139
117, 140
-1, -1
97, 190
98, 191
98, 191
99, 191
100, 191
100, 191
101, 192
102, 192
102, 192
103, 192
104, 192
104, 192
105, 192
107, 193
107, 193
108, 193
109, 194
109, 194
110, 194
111, 194
111, 194
112, 194
113, 194
113, 194
115, 194
115, 194
116, 195
117, 195
117, 195
118, 196
119, 196
119, 196
120, 196
122, 196
122, 196
123, 196
125, 196
125, 196
126, 196
127, 196
127, 196
129, 196
129, 196
131, 196
131, 196
132, 196
134, 196
134, 196
136, 196
136, 196
138, 196
138, 196
140, 196
140, 196
142, 196
142, 196
145, 196
145, 196
147, 196
147, 196
149, 196
149, 196
151, 196
151, 196
153, 196
153, 196
155, 196
155, 196
158, 196
158, 196
160, 196
160, 196
162, 196
162, 196
165, 196
165, 196
167, 196
167, 196
169, 196
169, 196
171, 196
171, 196
173, 196
173, 196
175, 196
175, 196
176, 196
177, 196
177, 196
179, 195
179, 195
180, 195
181, 195
181, 195
182, 195
183, 195
183, 195
184, 195
185, 195
185, 195
186, 195
187, 195
187, 195
188, 195
190, 194
190, 194
191, 194
192, 194
192, 194
193, 194
194, 194
194, 194
195, 193
196, 193
196, 193
197, 193
198, 193
198, 193
199, 193
200, 193
200, 193
201, 193
202, 193
202, 193
203, 193
204, 192
204, 192
-1, -1
150, 150
150, 152
150, 152
150, 153
150, 154
150, 154
150, 155
150, 156
150, 156
150, 158
150, 158
150, 159
151, 161
151, 161
151, 162
151, 163
151, 163
151, 165
151, 165
151, 167
151, 167
151, 169
151, 169
151, 171
151, 171
151, 173
151, 173
151, 175
151, 175
151, 177
151, 177
151, 179
151, 179
151, 180
151, 182
151, 182
151, 184
151, 184
151, 186
151, 186
151, 188
151, 188
151, 190
151, 190
151, 192
151, 192
151, 194
151, 194
151, 196
151, 196
151, 198
151, 198
150, 200
150, 200
149, 202
149, 202
149, 205
149, 205
147, 209
147, 209
147, 213
147, 213
147, 217
147, 217
145, 223
145, 223
145, 229
145, 229
143, 235
143, 235
143, 242
143, 242
142, 248
142, 248
142, 254
142, 254
140, 261
140, 261
140, 266
140, 266
140, 271
140, 271
140, 275
140, 275
138, 280
138, 280
138, 285
138, 285
138, 290
138, 290
138, 292
138, 292
138, 294
138, 294
138, 296
138, 296
138, 297
138, 300
138, 300
136, 302
136, 302
136, 303
136, 304
136, 304
135, 306
135, 306
134, 308
134, 308
134, 310
134, 310
134, 312
134, 312
133, 314
133, 314
132, 316
132, 316
132, 318
132, 318
131, 320
131, 320
130, 322
130, 322
130, 324
130, 324
130, 326
130, 326
129, 328
129, 328
129, 330
129, 330
128, 332
128, 332
128, 334
128, 334
127, 336
127, 336
127, 338
127, 338
126, 341
126, 341
126, 345
126, 345
126, 348
126, 348
126, 351
126, 351
126, 354
126, 354
126, 357
126, 357
126, 358
126, 360
126, 360
126, 361
126, 362
126, 362
126, 363
126, 365
126, 365
126, 367
126, 367
126, 369
126, 369
126, 370
126, 371
126, 371
126, 373
126, 373
126, 374
126, 375
126, 375
126, 377
126, 377
126, 378
125, 380
125, 380
124, 381
-1, -1
144, 205
143, 206
143, 206
142, 207
141, 208
141, 208
140, 210
140, 210
139, 211
138, 212
138, 212
137, 213
137, 214
137, 214
136, 215
135, 216
135, 216
135, 217
134, 219
134, 219
133, 220
133, 222
133, 222
132, 224
132, 224
131, 226
131, 226
130, 228
130, 228
130, 230
130, 230
129, 231
128, 232
128, 232
127, 234
127, 234
126, 235
126, 236
126, 236
125, 238
125, 238
124, 239
123, 241
123, 241
122, 242
121, 244
121, 244
120, 245
119, 246
119, 246
118, 248
118, 248
117, 249
117, 251
117, 251
116, 253
116, 253
115, 254
114, 256
114, 256
113, 257
112, 258
112, 258
110, 260
110, 260
109, 262
109, 262
107, 264
107, 264
106, 265
105, 266
105, 266
103, 268
103, 268
101, 270
101, 270
99, 272
99, 272
98, 273
96, 274
96, 274
94, 275
94, 275
92, 277
92, 277
90, 279
90, 279
88, 281
88, 281
86, 282
86, 282
84, 284
84, 284
81, 285
81, 285
77, 288
77, 288
73, 289
73, 289
69, 291
69, 291
67, 293
67, 293
65, 294
65, 294
62, 296
62, 296
60, 298
60, 298
57, 299
57, 299
56, 301
56, 301
53, 303
53, 303
51, 304
51, 304
50, 306
50, 306
47, 308
47, 308
46, 308
45, 309
45, 309
44, 310
43, 311
43, 311
42, 311
40, 312
40, 312
39, 313
-1, -1
158, 208
158, 209
158, 209
158, 211
158, 211
158, 212
158, 214
158, 214
158, 215
158, 217
158, 217
158, 218
158, 219
158, 219
158, 220
158, 222
158, 222
159, 223
159, 225
159, 225
159, 226
159, 228
159, 228
159, 230
159, 230
159, 232
159, 232
160, 233
160, 235
160, 235
161, 237
161, 237
161, 238
161, 240
161, 240
162, 242
162, 242
162, 243
162, 245
162, 245
163, 247
163, 247
163, 249
163, 249
164, 251
164, 251
165, 253
165, 253
166, 255
166, 255
167, 257
167, 257
168, 259
168, 259
169, 261
169, 261
169, 263
169, 263
170, 265
170, 265
171, 268
171, 268
173, 271
173, 271
174, 274
174, 274
176, 278
176, 278
178, 279
178, 279
179, 282
179, 282
181, 284
181, 284
183, 287
183, 287
184, 288
186, 291
186, 291
187, 292
189, 294
189, 294
191, 297
191, 297
192, 299
192, 299
194, 301
194, 301
195, 303
195, 303
196, 304
197, 306
197, 306
198, 307
199, 308
199, 308
200, 309
201, 311
201, 311
202, 312
204, 314
204, 314
205, 315
206, 316
206, 316
208, 318
208, 318
209, 319
211, 320
211, 320
212, 321
213, 322
213, 322
215, 323
215, 323
217, 324
217, 324
218, 325
219, 325
219, 325
220, 326
222, 327
222, 327
223, 328
224, 328
224, 328
-1, -1
233, 167
234, 167
235, 167
235, 167
236, 167
237, 168
237, 168
238, 169
239, 170
239, 170
240, 171
240, 173
240, 173
241, 174
241, 176
241, 176
242, 178
242, 178
242, 180
242, 180
242, 181
242, 183
242, 183
243, 185
243, 185
243, 188
243, 188
243, 190
243, 190
243, 192
243, 192
244, 195
244, 195
244, 198
244, 198
244, 202
244, 202
245, 206
245, 206
245, 210
245, 210
245, 214
245, 214
245, 219
245, 219
245, 223
245, 223
245, 227
245, 227
245, 229
245, 229
245, 230
245, 231
245, 231
245, 232
246, 234
246, 234
246, 235
246, 236
246, 236
246, 237
246, 239
246, 239
246, 241
246, 241
246, 242
246, 243
246, 243
246, 244
-1, -1
251, 170
251, 170
252, 168
252, 168
253, 167
254, 166
254, 166
255, 165
256, 164
256, 164
258, 163
258, 163
259, 162
261, 160
261, 160
262, 159
264, 158
264, 158
266, 156
266, 156
268, 154
268, 154
269, 153
271, 152
271, 152
273, 151
273, 151
275, 150
275, 150
277, 149
277, 149
278, 148
281, 146
281, 146
283, 145
283, 145
285, 143
285, 143
286, 141
286, 141
287, 141
288, 140
288, 140
289, 140
290, 140
290, 140
291, 140
292, 140
292, 140
293, 140
295, 139
295, 139
296, 139
297, 139
297, 139
298, 139
300, 138
300, 138
301, 138
302, 138
302, 138
304, 138
304, 138
305, 138
306, 138
306, 138
307, 138
308, 138
308, 138
310, 137
310, 137
312, 137
312, 137
313, 137
314, 137
314, 137
315, 137
317, 137
317, 137
318, 137
319, 137
319, 137
320, 137
321, 137
321, 137
323, 137
323, 137
324, 137
325, 137
325, 137
326, 137
327, 137
327, 137
328, 137
329, 137
329, 137
330, 138
332, 139
332, 139
333, 141
333, 141
334, 143
334, 143
335, 145
335, 145
335, 146
336, 148
336, 148
336, 149
336, 151
336, 151
336, 153
336, 153
336, 155
336, 155
336, 157
336, 157
336, 159
336, 159
336, 161
336, 161
336, 164
336, 164
336, 168
336, 168
336, 172
336, 172
336, 177
336, 177
336, 181
336, 181
336, 185
336, 185
336, 189
336, 189
336, 193
336, 193
336, 198
336, 198
336, 202
336, 202
336, 206
336, 206
336, 210
336, 210
336, 215
336, 215
336, 219
336, 219
336, 223
336, 223
335, 228
335, 228
335, 232
335, 232
333, 236
333, 236
333, 240
333, 240
333, 245
333, 245
333, 249
333, 249
331, 253
331, 253
331, 257
331, 257
331, 262
331, 262
330, 266
330, 266
330, 270
330, 270
328, 274
328, 274
328, 278
328, 278
328, 283
328, 283
326, 287
326, 287
326, 291
326, 291
326, 293
326, 293
326, 295
326, 295
325, 297
325, 297
325, 300
325, 300
323, 302
323, 302
323, 303
322, 304
322, 304
321, 305
320, 307
320, 307
320, 308
319, 309
319, 309
318, 310
318, 312
318, 312
317, 313
316, 314
316, 314
-1, -1
244, 270
245, 270
245, 270
246, 270
247, 270
247, 270
248, 270
250, 270
250, 270
252, 270
252, 270
253, 270
255, 270
255, 270
257, 270
257, 270
258, 270
259, 270
259, 270
261, 270
261, 270
263, 270
263, 270
264, 270
265, 270
265, 270
266, 270
267, 270
267, 270
268, 270
269, 269
269, 269
270, 269
271, 269
271, 269
272, 269
273, 269
273, 269
274, 269
275, 269
275, 269
277, 269
277, 269
278, 269
279, 269
279, 269
280, 269
282, 268
282, 268
283, 268
284, 268
284, 268
285, 268
286, 268
286, 268
287, 267
288, 267
288, 267
289, 267
290, 267
290, 267
291, 266
292, 266
292, 266
293, 266
294, 266
294, 266
295, 266
296, 265
296, 265
297, 265
298, 265
298, 265
299, 265
300, 264
300, 264
301, 264
302, 264
302, 264
303, 264
304, 264
304, 264
305, 264
306, 264
306, 264
307, 264
308, 264
308, 264
310, 264
310, 264
-1, -1
