162, 27
160, 29
159, 31
157, 33
155, 36
153, 38
151, 41
149, 43
147, 45
145, 46
143, 47
141, 49
139, 50
137, 52
135, 53
133, 54
129, 56
125, 58
121, 61
117, 63
112, 66
107, 68
103, 71
96, 73
90, 75
83, 78
75, 81
68, 84
61, 87
53, 90
46, 92
38, 94
30, 96
22, 99
15, 101
7, 101
-1, 101
-9, 101
-16, 101
-24, 101
-32, 103
-37, 103
-43, 103
-48, 103
-53, 105
-58, 105
-63, 105
-65, 105
-67, 105
-67, 107
-65, 108
-63, 109
-61, 110
-59, 111
-57, 112
-55, 113
-53, 114
-51, 114
-49, 115
-47, 116
-45, 116
-42, 117
-40, 117
-38, 118
-35, 118
-30, 120
-26, 120
-21, 121
-17, 121
-12, 123
-8, 123
-3, 123
1, 123
6, 123
10, 123
15, 125
19, 125
24, 125
28, 125
33, 125
37, 125
41, 125
45, 125
49, 125
54, 125
58, 125
60, 125
62, 125
65, 125
68, 125
70, 125
72, 125
74, 124
77, 122
79, 121
81, 121
83, 121
85, 120
87, 120
89, 120
92, 119
94, 119
96, 118
98, 118
101, 117
103, 117
105, 117
108, 117
111, 116
113, 115
115, 115
117, 114
119, 114
121, 113
123, 113
121, 113
119, 114
117, 116
115, 118
113, 120
111, 122
109, 122
106, 124
103, 126
101, 127
99, 128
96, 131
92, 134
91, 136
89, 137
86, 139
84, 140
82, 143
79, 144
78, 146
75, 148
73, 149
71, 151
69, 152
67, 153
65, 154
63, 155
60, 157
58, 158
56, 159
54, 160
51, 161
49, 162
46, 163
44, 163
41, 164
39, 165
37, 165
35, 166
33, 167
31, 168
29, 169
27, 170
25, 170
23, 171
21, 172
19, 173
17, 174
15, 175
13, 176
11, 177
9, 178
7, 179
5, 180
5, 182
7, 184
10, 185
13, 185
15, 186
17, 186
20, 186
23, 186
29, 186
37, 186
43, 186
50, 186
56, 186
63, 186
70, 186
77, 186
84, 186
92, 186
100, 186
108, 186
117, 186
125, 186
134, 186
143, 186
149, 186
154, 186
159, 186
161, 186
163, 185
164, 182
164, 179
164, 177
164, 175
164, 173
164, 171
163, 169
162, 166
161, 163
159, 160
158, 157
156, 154
-1, -1
111, 99
109, 97
-1, -1
86, 90
86, 92
86, 94
86, 96
86, 98
86, 100
84, 103
84, 107
84, 111
83, 116
83, 120
81, 124
81, 128
81, 133
81, 137
79, 141
77, 146
77, 150
77, 155
76, 160
76, 164
76, 169
76, 174
76, 179
76, 184
76, 188
74, 193
74, 198
74, 203
72, 208
70, 213
70, 218
70, 223
68, 228
68, 233
66, 238
64, 242
62, 247
62, 252
60, 256
58, 261
57, 265
57, 269
55, 274
55, 276
54, 278
54, 280
53, 282
53, 284
53, 286
53, 288
53, 290
53, 292
53, 294
52, 296
50, 298
47, 298
45, 299
43, 299
40, 300
38, 300
36, 300
33, 301
31, 301
29, 302
27, 302
25, 303
23, 304
21, 304
19, 304
17, 304
15, 305
13, 305
10, 306
8, 306
6, 306
4, 306
2, 307
0, 308
0, 310
2, 310
4, 311
7, 311
9, 311
11, 312
13, 312
16, 313
18, 313
20, 313
22, 313
24, 313
26, 313
29, 313
31, 313
33, 313
35, 313
39, 313
42, 313
46, 313
50, 313
54, 313
58, 313
62, 313
66, 313
70, 313
74, 313
78, 313
82, 313
87, 312
91, 312
95, 312
99, 312
103, 312
108, 312
112, 312
116, 312
121, 312
125, 312
126, 310
128, 310
130, 309
132, 308
134, 306
137, 304
139, 304
141, 303
143, 302
145, 301
147, 299
148, 296
149, 294
149, 292
149, 290
149, 288
149, 286
149, 284
149, 282
149, 280
148, 277
147, 275
-1, -1
140, 264
140, 266
140, 268
141, 270
141, 272
143, 275
144, 279
145, 285
147, 289
149, 293
150, 297
152, 301
154, 305
156, 310
158, 314
160, 318
162, 322
164, 327
167, 332
170, 336
172, 341
175, 346
178, 351
181, 356
183, 361
185, 366
188, 371
191, 375
194, 380
196, 385
198, 390
200, 395
203, 400
206, 405
210, 409
212, 408
213, 406
214, 404
214, 401
215, 399
217, 396
-1, -1
