272, 21
270, 24
268, 28
266, 32
263, 37
260, 40
259, 43
256, 47
254, 50
251, 53
249, 57
246, 62
243, 66
241, 71
238, 75
235, 80
232, 85
229, 90
227, 94
225, 99
222, 101
219, 104
216, 107
213, 109
210, 111
206, 115
201, 118
197, 120
192, 121
188, 123
183, 125
179, 127
175, 128
170, 130
166, 134
162, 137
158, 140
154, 142
151, 143
147, 145
143, 146
139, 147
136, 148
133, 149
128, 150
123, 151
119, 152
115, 152
111, 152
106, 154
102, 154
98, 155
94, 155
90, 155
85, 157
81, 157
76, 159
72, 159
68, 159
63, 161
59, 161
54, 161
50, 162
45, 164
42, 164
39, 164
36, 165
-1, -1
20, 217
23, 219
26, 219
29, 220
33, 220
37, 220
40, 220
44, 220
48, 220
51, 220
55, 220
58, 220
62, 220
66, 220
70, 220
73, 220
76, 220
79, 220
82, 219
86, 218
89, 216
92, 215
96, 214
99, 212
102, 212
106, 211
109, 210
112, 209
116, 209
119, 208
124, 206
127, 205
131, 205
135, 203
139, 202
143, 200
148, 198
152, 198
157, 196
162, 193
167, 191
172, 189
176, 187
181, 187
186, 186
191, 186
196, 184
201, 182
205, 182
210, 180
214, 180
218, 176
221, 176
224, 174
227, 173
230, 172
233, 169
237, 167
240, 165
243, 164
-1, -1
146, 158
146, 161
146, 164
146, 168
145, 172
144, 176
144, 179
143, 182
142, 186
141, 189
139, 193
138, 197
136, 201
136, 205
134, 209
133, 213
133, 217
131, 221
131, 226
129, 230
128, 234
128, 238
128, 242
128, 247
126, 251
124, 255
123, 259
123, 264
121, 268
119, 272
118, 276
116, 281
114, 285
114, 289
112, 294
112, 298
111, 302
111, 307
109, 311
107, 315
107, 319
106, 322
105, 325
104, 329
104, 332
102, 336
102, 340
101, 343
100, 346
98, 349
96, 353
96, 357
95, 360
95, 363
94, 366
94, 369
94, 372
94, 375
-1, -1
74, 278
77, 278
80, 279
83, 279
86, 279
89, 279
93, 279
96, 279
99, 279
102, 279
105, 279
108, 279
113, 278
118, 277
123, 275
127, 274
130, 273
134, 273
139, 271
143, 269
147, 268
152, 266
156, 264
161, 262
166, 260
170, 258
175, 256
182, 255
189, 253
196, 253
200, 251
205, 249
210, 249
215, 249
220, 247
225, 245
230, 245
235, 243
240, 243
244, 243
249, 243
254, 241
259, 241
263, 239
266, 239
269, 239
273, 239
276, 238
-1, -1
57, 346
59, 349
62, 350
65, 351
68, 352
72, 353
76, 353
80, 354
84, 354
89, 354
94, 354
99, 354
103, 354
106, 354
110, 354
115, 354
119, 354
123, 354
127, 354
131, 354
136, 354
140, 354
144, 354
148, 354
152, 354
156, 354
162, 354
168, 354
174, 354
180, 354
186, 354
193, 354
200, 354
207, 354
214, 354
221, 354
229, 354
237, 354
245, 354
253, 354
261, 354
270, 354
278, 354
287, 354
293, 354
298, 352
303, 352
308, 349
310, 346
313, 343
316, 340
319, 339
322, 337
325, 335
328, 333
331, 332
334, 331
337, 330
341, 330
344, 329
348, 327
353, 325
358, 323
362, 321
365, 321
-1, -1
322, 151
321, 154
320, 158
320, 162
318, 167
316, 172
314, 176
312, 183
310, 190
308, 197
306, 206
303, 214
301, 221
299, 229
297, 237
294, 246
292, 254
289, 263
287, 272
284, 280
282, 289
279, 299
277, 308
273, 317
270, 326
267, 335
267, 344
265, 352
263, 361
260, 369
258, 375
256, 381
253, 386
251, 392
249, 397
249, 402
247, 407
245, 412
244, 416
242, 419
240, 423
239, 426
237, 429
235, 432
234, 435
233, 438
232, 441
230, 445
230, 448
-1, -1
